ClienteCodigo,RFM_Score,RFM_Level
267575,4,Needs Attention
267576,8,Medium
267577,8,Medium
267578,6,Promising
267583,8,Medium
267589,11,High
267598,9,High
267619,6,Promising
267621,12,High
267625,3,Require Activation
267631,12,High
267636,7,Medium
267638,12,High
267658,8,Medium
267663,3,Require Activation
267666,12,High
267671,8,Medium
267677,3,Require Activation
267681,9,High
267683,6,Promising
267690,8,Medium
267696,5,Promising
267706,8,Medium
267713,10,High
267716,10,High
267752,3,Require Activation
267753,4,Needs Attention
267757,9,High
267769,8,Medium
267783,10,High
267785,6,Needs Attention
267851,3,Require Activation
267868,12,High
267892,9,High
267905,10,High
267907,8,Medium
267933,11,High
267943,12,High
267944,4,Needs Attention
267948,8,Medium
267952,8,Medium
267954,8,Medium
267987,9,High
268022,11,High
268023,12,High
268035,6,Promising
268049,6,Promising
268055,9,High
268070,9,High
268136,11,High
268141,8,Medium
268159,9,High
268189,3,Require Activation
268197,10,High
268211,12,High
268223,12,High
268234,3,Require Activation
268238,10,High
268242,11,High
268244,11,High
268247,9,High
268253,8,Medium
268266,6,Promising
268269,10,High
268282,7,Medium
268284,9,High
268287,8,Medium
268309,9,High
268315,10,High
268357,9,High
268372,4,Needs Attention
268376,12,High
268377,11,High
268394,6,Promising
268399,11,High
268420,9,High
268433,11,High
268442,11,High
268464,11,High
268495,11,High
268496,8,Medium
268497,9,High
268518,5,Promising
268523,7,Medium
268524,9,High
268529,7,Needs Attention
268540,7,Medium
268543,9,High
268559,9,High
268566,7,Medium
268597,9,High
268613,11,High
268625,11,High
268633,11,High
268649,5,Promising
268651,7,Medium
268656,7,Medium
268663,8,Medium
268673,12,High
268689,11,High
268699,8,Medium
268714,3,Require Activation
268719,11,High
268723,11,High
268725,3,Require Activation
268733,3,Require Activation
268739,9,High
268757,12,High
268762,3,Require Activation
268764,10,High
268767,10,High
268797,12,High
268799,10,High
268802,6,Promising
268819,7,Medium
268822,10,High
268825,11,High
268834,11,High
268841,9,High
268854,9,High
268858,9,High
268861,6,Promising
268891,3,Require Activation
268894,11,High
268900,9,High
268929,10,High
268930,12,High
268931,5,Promising
268935,7,Medium
268936,4,Needs Attention
268942,3,Require Activation
268945,11,High
268947,9,High
268951,6,Promising
268959,8,Medium
268963,5,Promising
268980,10,High
268982,6,Promising
268987,6,Promising
268988,8,Medium
268994,10,High
268995,6,Promising
269004,5,Promising
269012,10,High
269013,7,Medium
269048,9,High
269051,7,Medium
269066,9,High
269100,3,Require Activation
269111,3,Require Activation
269117,12,High
269140,8,Medium
269178,5,Promising
269179,10,High
269182,10,High
269194,11,High
269195,9,High
269196,10,High
269203,9,High
269206,11,High
269207,9,High
269210,11,High
269219,8,Medium
269222,3,Require Activation
269236,7,Medium
269254,10,High
269265,12,High
269266,6,Promising
269306,8,Medium
269309,8,Medium
269313,11,High
269314,6,Promising
269327,11,High
269330,11,High
269334,6,Promising
269339,12,High
269344,7,Medium
269348,7,Medium
269350,9,High
269371,12,High
269376,11,High
269378,9,High
269387,9,High
269395,5,Promising
269404,11,High
269405,12,High
269431,11,High
269446,4,Needs Attention
270368,11,High
270375,9,High
270459,11,High
270463,12,High
270500,9,High
270501,8,Medium
270506,11,High
270507,11,High
270512,3,Require Activation
270517,5,Promising
270528,10,High
270530,11,High
270532,7,Medium
270535,6,Promising
270553,12,High
271163,5,Promising
271358,12,High
271373,7,Medium
271486,9,High
271783,7,Medium
271792,11,High
271942,10,High
271955,11,High
271960,8,Medium
271964,12,High
271975,11,High
272977,10,High
273325,12,High
273328,3,Require Activation
273341,10,High
273394,11,High
273648,9,High
273875,3,Require Activation
274010,9,High
274116,12,High
274119,10,High
274156,7,Medium
274166,11,High
274167,11,High
274184,9,High
274220,6,Promising
274236,8,Medium
274436,8,Medium
274457,5,Promising
274688,7,Medium
274695,7,Medium
274698,12,High
274701,8,Medium
274856,11,High
274863,12,High
274869,12,High
274898,8,Medium
274903,8,Medium
274921,3,Require Activation
274983,10,High
275034,10,High
275118,11,High
275120,9,High
275138,4,Needs Attention
275196,8,Medium
275290,9,High
275297,4,Needs Attention
275404,9,High
275409,12,High
275423,8,Medium
275426,7,Medium
275443,10,High
275505,12,High
275533,7,Medium
275536,9,High
275585,8,Medium
275895,11,High
276242,4,Needs Attention
276295,6,Promising
276418,10,High
276425,3,Require Activation
276483,3,Require Activation
276495,10,High
276511,12,High
276538,10,High
276541,10,High
276603,12,High
276610,3,Require Activation
276732,12,High
276755,11,High
276779,10,High
276791,11,High
276848,11,High
276929,5,Promising
276948,4,Needs Attention
276952,9,High
276960,5,Promising
276966,12,High
276977,10,High
277269,12,High
277296,3,Require Activation
277302,11,High
277313,12,High
277323,9,High
277749,11,High
277842,12,High
277869,9,High
277947,11,High
277962,11,High
278064,7,Medium
278069,9,High
278080,11,High
278085,7,Medium
278124,7,Medium
278126,7,Medium
278165,5,Promising
278179,3,Require Activation
278239,9,High
278251,5,Promising
278273,7,Medium
278288,9,High
278362,7,Medium
278368,3,Require Activation
278371,11,High
278378,4,Needs Attention
278406,12,High
278410,12,High
278413,10,High
278434,9,High
278458,6,Promising
278684,8,Medium
278685,11,High
278687,11,High
278692,3,Require Activation
278696,9,High
278698,3,Require Activation
278700,8,Medium
278702,12,High
278722,9,High
278739,3,Require Activation
278749,10,High
278756,11,High
278982,10,High
278985,8,Medium
278988,11,High
278989,12,High
278993,3,Require Activation
278996,4,Needs Attention
279002,3,Require Activation
279156,11,High
279178,7,Medium
279181,7,Medium
279507,11,High
279532,10,High
279542,12,High
279560,10,High
279607,12,High
279616,6,Promising
279734,11,High
279735,9,High
279789,10,High
279797,8,Medium
279809,10,High
279859,7,Medium
279864,8,Medium
279870,8,Medium
279942,11,High
279977,12,High
279979,5,Promising
279980,4,Needs Attention
280044,11,High
280045,8,Medium
280048,6,Promising
280052,12,High
280062,10,High
280071,4,Needs Attention
280141,4,Needs Attention
280176,11,High
280224,10,High
280227,5,Promising
280230,10,High
280327,10,High
280336,10,High
280337,9,High
280344,7,Medium
280362,11,High
280367,9,High
280374,8,Medium
280466,8,Medium
280474,7,Medium
280478,3,Require Activation
280497,12,High
280514,7,Medium
280522,12,High
280531,8,Medium
280538,7,Medium
280555,12,High
280561,3,Require Activation
280571,3,Require Activation
280580,7,Medium
280581,7,Medium
280668,6,Promising
280691,11,High
280707,12,High
280726,12,High
280829,3,Require Activation
280837,9,High
280858,3,Require Activation
280863,7,Medium
280866,9,High
280899,12,High
280908,9,High
280919,10,High
280926,9,High
280932,10,High
280942,6,Promising
280948,10,High
280986,7,Medium
281021,10,High
281032,12,High
281038,10,High
281040,6,Promising
281043,7,Medium
281856,12,High
281857,10,High
282339,6,Promising
282352,7,Medium
282353,6,Promising
282400,5,Promising
282410,9,High
283430,9,High
283705,6,Promising
283712,4,Needs Attention
283730,8,Medium
283733,6,Promising
283809,4,Needs Attention
284061,11,High
284062,12,High
284200,11,High
284212,8,Medium
284220,12,High
284221,7,Medium
284224,12,High
284265,9,High
284270,12,High
284272,8,Medium
284274,7,Medium
284286,8,Medium
284539,4,Needs Attention
284567,11,High
284681,3,Require Activation
284761,10,High
284939,11,High
284954,12,High
284987,10,High
285003,8,Medium
285008,12,High
285010,11,High
285017,12,High
285423,9,High
285426,11,High
285498,9,High
285551,9,High
285561,12,High
285575,8,Medium
285602,11,High
285606,12,High
285612,8,Medium
285707,6,Promising
285711,12,High
285968,9,High
286293,12,High
286429,11,High
286434,6,Promising
286473,12,High
286479,3,Require Activation
286490,9,High
286543,9,High
286650,10,High
286745,5,Promising
286760,6,Promising
286763,8,Medium
286764,7,Medium
286768,10,High
286910,4,Needs Attention
286917,8,Medium
286919,10,High
287273,11,High
287276,8,Medium
287278,9,High
287302,9,High
287340,7,Medium
287344,12,High
287348,12,High
287392,9,High
287394,8,Medium
287397,8,Medium
287398,3,Require Activation
287420,8,Medium
287421,7,Medium
287439,8,Medium
287445,10,High
287458,10,High
287464,8,Medium
287473,6,Promising
287490,3,Require Activation
287497,8,Medium
287555,9,High
287558,8,Medium
287564,9,High
287607,9,High
287608,3,Require Activation
287748,4,Needs Attention
288108,8,Medium
288191,4,Needs Attention
288262,11,High
288300,11,High
288304,5,Promising
288318,11,High
288322,10,High
288324,11,High
288329,12,High
288384,12,High
288396,3,Require Activation
288589,9,High
288590,8,Medium
288598,10,High
288600,8,Medium
288658,11,High
288685,6,Promising
288695,4,Needs Attention
288808,9,High
288844,3,Require Activation
288995,12,High
288998,8,Medium
289006,9,High
289030,10,High
289057,8,Medium
289062,3,Require Activation
289106,12,High
289108,12,High
289122,9,High
289132,11,High
289140,5,Needs Attention
289207,10,High
289478,3,Require Activation
289508,10,High
289605,4,Needs Attention
289644,10,High
289756,3,Require Activation
289767,11,High
289794,11,High
289834,12,High
289835,9,High
289856,7,Medium
289865,11,High
289914,10,High
289922,7,Medium
289945,8,Medium
289947,7,Medium
289951,8,Medium
289979,10,High
289984,12,High
290243,8,Medium
290256,11,High
290354,12,High
290450,11,High
290452,9,High
290507,8,Medium
290574,6,Promising
290580,8,Medium
290593,11,High
290722,6,Promising
290731,8,Medium
290736,10,High
290745,5,Needs Attention
290757,7,Medium
290985,9,High
290989,10,High
290990,6,Promising
290997,10,High
291000,4,Needs Attention
291011,12,High
291022,10,High
291085,6,Promising
291088,12,High
291089,11,High
291480,10,High
291513,8,Medium
291635,5,Promising
291805,10,High
291841,4,Needs Attention
291846,8,Medium
291851,9,High
291858,8,Medium
291871,9,High
291877,8,Medium
291883,4,Needs Attention
291894,7,Medium
291896,11,High
291975,9,High
292027,7,Medium
292198,10,High
292232,11,High
292241,8,Medium
292246,7,Medium
292374,12,High
292379,9,High
292401,8,Medium
292402,5,Promising
292416,9,High
292426,10,High
292511,8,Medium
292527,12,High
292533,6,Promising
292541,10,High
292633,9,High
292642,12,High
292674,11,High
292677,9,High
292684,6,Promising
293408,7,Medium
293445,8,Medium
293473,6,Promising
293525,6,Promising
293528,12,High
293529,11,High
293639,5,Promising
293643,10,High
293644,8,Medium
293742,6,Promising
293743,10,High
293746,7,Medium
293748,3,Require Activation
293758,3,Require Activation
293876,5,Promising
294076,10,High
294083,8,Medium
294098,8,Medium
294099,12,High
294103,9,High
294166,10,High
294347,9,High
294382,7,Medium
294404,5,Promising
294418,8,Medium
294427,7,Medium
294430,11,High
294434,3,Require Activation
294441,5,Promising
294474,11,High
294604,8,Medium
294605,9,High
294611,10,High
294633,9,High
294660,7,Medium
294673,9,High
294795,12,High
294863,5,Needs Attention
294864,6,Promising
294878,9,High
294892,9,High
294912,9,High
294932,8,Medium
295046,6,Promising
295080,11,High
295091,7,Medium
295101,6,Promising
295248,9,High
295255,9,High
295267,12,High
295268,12,High
295287,9,High
295290,9,High
295304,9,High
295307,6,Promising
295313,12,High
295320,10,High
295332,12,High
295368,6,Promising
295555,10,High
295586,8,Medium
295591,11,High
295594,12,High
295597,5,Promising
295630,7,Medium
295639,5,Promising
295640,7,Medium
295675,10,High
295676,4,Needs Attention
295685,8,Medium
295732,4,Needs Attention
295742,10,High
295785,9,High
295968,8,Medium
296005,11,High
296177,3,Require Activation
296221,9,High
296305,10,High
296321,9,High
296322,4,Needs Attention
296463,3,Require Activation
296472,8,Medium
296475,10,High
296509,11,High
296529,6,Promising
296537,10,High
296551,11,High
296750,11,High
296771,5,Promising
296814,8,Medium
296830,10,High
296848,5,Promising
296926,7,Medium
296947,11,High
297264,6,Promising
297267,8,Medium
297276,9,High
297287,5,Promising
297362,3,Require Activation
297370,4,Needs Attention
297373,6,Promising
297392,9,High
297448,3,Require Activation
297514,10,High
297530,10,High
297557,9,High
297655,9,High
297723,4,Needs Attention
297803,3,Require Activation
297810,8,Medium
297827,11,High
297858,12,High
297865,11,High
298044,12,High
298055,11,High
298057,12,High
298070,9,High
298175,10,High
298187,11,High
298210,3,Require Activation
298406,6,Promising
298461,9,High
298482,12,High
298487,8,Medium
298618,3,Require Activation
298654,6,Promising
298922,12,High
298934,6,Promising
298963,10,High
298964,12,High
299014,8,Medium
299022,10,High
299035,11,High
299041,11,High
299172,11,High
299268,8,Medium
299281,10,High
299286,11,High
299347,8,Medium
299382,5,Promising
299393,9,High
299396,10,High
299397,11,High
299470,10,High
299474,11,High
299512,9,High
299666,12,High
299677,5,Promising
299678,5,Promising
299693,12,High
299851,12,High
299869,7,Medium
299875,11,High
299916,8,Medium
299927,9,High
299929,9,High
299938,10,High
299942,8,Medium
299952,4,Needs Attention
299961,12,High
299966,8,Medium
299967,12,High
299968,11,High
299970,9,High
300329,10,High
300346,10,High
300431,11,High
300487,10,High
300543,3,Require Activation
300573,4,Needs Attention
300634,7,Medium
300637,6,Promising
300675,3,Require Activation
300682,9,High
300720,8,Medium
300725,3,Require Activation
300728,9,High
