ClienteCodigo,RFM_Score,RFM_Level
0000520784,4,Needs Attention
0000520789,6,Promising
0000520792,8,Medium
0000520793,3,Require Activation
0000520794,8,Medium
0000520795,12,High
0000520797,8,Medium
0000520798,7,Medium
0000520799,3,Require Activation
0000520801,3,Require Activation
0000520802,7,Medium
0000520803,8,Medium
0000520805,12,High
0000520808,5,Promising
0000520809,8,Medium
0000520810,9,High
0000520812,9,High
0000520816,9,High
0000520818,10,High
0000520819,12,High
0000520820,3,Require Activation
0000520821,3,Require Activation
0000520823,3,Require Activation
0000520825,3,Require Activation
0000520826,8,Medium
0000520827,3,Require Activation
0000520828,11,High
0000520830,4,Needs Attention
0000520840,3,Require Activation
0000520844,7,Medium
0000520846,10,High
0000520847,4,Needs Attention
0000520849,3,Require Activation
0000520850,12,High
0000520851,4,Needs Attention
0000520852,11,High
0000520855,6,Promising
0000520857,7,Medium
0000520867,5,Promising
0000520871,7,Medium
0000520874,8,Medium
0000520876,9,High
0000520877,6,Promising
0000520878,12,High
0000520882,7,Medium
0000520888,8,Medium
0000520889,3,Require Activation
0000520890,5,Promising
0000520891,3,Require Activation
0000520892,6,Promising
0000520894,6,Needs Attention
0000520895,12,High
0000520897,9,High
0000520899,11,High
0000520900,5,Needs Attention
0000520902,3,Require Activation
0000520904,7,Medium
0000520905,9,High
0000520906,10,High
0000520908,11,High
0000520909,9,High
0000520911,9,High
0000520912,9,High
0000520913,10,High
0000520914,12,High
0000520917,8,Medium
0000520919,6,Promising
0000520928,6,Promising
0000520931,3,Require Activation
0000520935,3,Require Activation
0000520937,12,High
0000520940,3,Require Activation
0000520943,7,Medium
0000520950,11,High
0000520952,10,High
0000520954,5,Needs Attention
0000520955,9,High
0000520956,8,Medium
0000520967,7,Medium
0000520971,12,High
0000520972,9,High
0000520979,6,Promising
0000520986,10,High
0000520987,4,Needs Attention
0000520988,7,Medium
0000520989,7,Medium
0000520990,8,Medium
0000520992,12,High
0000520997,4,Needs Attention
0000520998,6,Promising
0000520999,11,High
0000521000,8,Medium
0000521003,6,Promising
0000521004,5,Promising
0000521005,10,High
0000521007,10,High
0000521008,9,High
0000521009,7,Medium
0000521011,9,High
0000521012,3,Require Activation
0000521013,7,Medium
0000521014,6,Promising
0000521015,8,Medium
0000521016,9,High
0000521017,8,Medium
0000521018,10,High
0000521019,4,Needs Attention
0000521021,12,High
0000521023,4,Needs Attention
0000521025,12,High
0000521026,4,Needs Attention
0000521027,3,Require Activation
0000521029,8,Medium
0000521031,10,High
0000521033,10,High
0000521034,11,High
0000521040,11,High
0000521041,8,Medium
0000521042,10,High
0000521048,7,Medium
0000521054,5,Promising
0000521055,5,Promising
0000521059,4,Needs Attention
0000521060,11,High
0000521065,7,Medium
0000521066,12,High
0000521070,9,High
0000521074,5,Promising
0000521076,4,Needs Attention
0000521079,11,High
0000521080,7,Medium
0000521081,3,Require Activation
0000521082,10,High
0000521083,3,Require Activation
0000521084,7,Medium
0000521085,11,High
0000521086,10,High
0000521088,10,High
0000521089,7,Medium
0000521092,7,Medium
0000521093,3,Require Activation
0000521098,8,Medium
0000521100,4,Needs Attention
0000521101,11,High
0000521102,7,Medium
0000521103,9,High
0000521104,5,Promising
0000521106,5,Promising
0000521107,6,Promising
0000521109,3,Require Activation
0000521110,8,Medium
0000521114,8,Medium
0000521116,4,Needs Attention
0000521118,3,Require Activation
0000521126,5,Promising
0000521127,9,High
0000521128,12,High
0000521129,12,High
0000521131,8,Medium
0000521132,3,Require Activation
0000521133,8,Medium
0000521135,6,Promising
0000521136,12,High
0000521138,3,Require Activation
0000521140,3,Require Activation
0000521148,9,High
0000521149,3,Require Activation
0000521151,10,High
0000521152,10,High
0000521154,9,High
0000521159,5,Promising
0000521161,9,High
0000521165,12,High
0000521166,4,Needs Attention
0000521167,3,Require Activation
0000521168,5,Promising
0000521169,10,High
0000521173,11,High
0000521175,12,High
0000521177,7,Medium
0000521179,11,High
0000521180,3,Require Activation
0000521182,4,Needs Attention
0000521187,11,High
0000521188,12,High
0000521189,3,Require Activation
0000521194,7,Medium
0000521195,9,High
0000521197,3,Require Activation
0000521198,7,Medium
0000521204,8,Medium
0000521205,9,High
0000521207,11,High
0000521208,10,High
0000521209,11,High
0000521210,8,Medium
0000521211,3,Require Activation
0000521213,8,Medium
0000521215,12,High
0000521216,6,Promising
0000521217,6,Promising
0000521219,8,Medium
0000521221,10,High
0000521222,6,Promising
0000521223,3,Require Activation
0000521224,10,High
0000521225,10,High
0000521226,11,High
0000521227,5,Promising
0000521229,10,High
0000521231,5,Promising
0000521232,3,Require Activation
0000521233,6,Promising
0000521234,9,High
0000521236,3,Require Activation
0000521238,4,Needs Attention
0000521244,7,Medium
0000521245,8,Medium
0000521247,3,Require Activation
0000521248,8,Medium
0000521249,6,Promising
0000521250,7,Medium
0000521252,7,Medium
0000521253,11,High
0000521254,11,High
0000521255,8,Medium
0000521260,8,Medium
0000521261,3,Require Activation
0000521264,8,Medium
0000521265,3,Require Activation
0000521268,3,Require Activation
0000521269,7,Medium
0000521271,7,Medium
0000521274,5,Promising
0000521276,3,Require Activation
0000521281,5,Promising
0000521282,6,Needs Attention
0000521284,6,Promising
0000521291,5,Promising
0000521292,3,Require Activation
0000521293,8,Medium
0000521295,5,Needs Attention
0000521296,12,High
0000521297,8,Medium
0000521299,6,Promising
0000521302,10,High
0000521303,6,Promising
0000521305,4,Needs Attention
0000521306,6,Needs Attention
0000521311,9,High
0000521312,3,Require Activation
0000521313,9,High
0000521314,12,High
0000521316,11,High
0000521318,11,High
0000521320,9,High
0000521322,3,Require Activation
0000521325,3,Require Activation
0000521326,11,High
0000521328,11,High
0000521329,10,High
0000521330,4,Needs Attention
0000521332,12,High
0000521337,9,High
0000521340,8,Medium
0000521349,8,Medium
0000521350,5,Promising
0000521355,11,High
0000521356,11,High
0000521365,10,High
0000521366,8,Medium
0000521368,8,Medium
0000521369,6,Promising
0000521370,8,Medium
0000521371,8,Medium
0000521377,7,Medium
0000521383,3,Require Activation
0000521385,5,Needs Attention
0000521386,10,High
0000521391,12,High
0000521393,5,Promising
0000521395,4,Needs Attention
0000521396,5,Needs Attention
0000521397,4,Needs Attention
0000521398,7,Medium
0000521400,3,Require Activation
0000521405,3,Require Activation
0000521408,10,High
0000521410,11,High
0000521411,9,High
0000521414,10,High
0000521415,6,Promising
0000521422,10,High
0000521423,10,High
0000521424,4,Needs Attention
0000521426,12,High
0000521427,12,High
0000521430,11,High
0000521433,12,High
0000521435,3,Require Activation
0000521436,11,High
0000521437,7,Medium
0000521445,12,High
0000521455,3,Require Activation
0000521456,7,Medium
0000521459,12,High
0000521463,3,Require Activation
0000521468,8,Medium
0000521471,8,Medium
0000521472,6,Promising
0000521478,7,Medium
0000521481,5,Promising
0000521483,11,High
0000521484,9,High
0000521503,10,High
0000521515,6,Needs Attention
0000521517,7,Medium
0000521519,9,High
0000521523,5,Promising
0000521526,4,Needs Attention
0000521528,9,High
0000521529,12,High
0000521530,7,Medium
0000521531,12,High
0000521547,9,High
0000521550,4,Needs Attention
0000521552,7,Medium
0000521562,5,Promising
0000521566,11,High
0000521568,11,High
0000521569,10,High
0000521571,4,Needs Attention
0000521572,4,Needs Attention
0000521574,8,Medium
0000521576,12,High
0000521578,10,High
0000521579,5,Promising
0000521580,4,Needs Attention
0000521581,9,High
0000521583,10,High
0000521585,12,High
0000521588,7,Medium
0000521589,9,High
0000521590,3,Require Activation
0000521592,3,Require Activation
0000521593,8,Medium
0000521594,6,Promising
0000521595,10,High
0000521599,6,Promising
0000521601,8,Medium
0000521603,8,Medium
0000521604,7,Medium
0000521605,6,Promising
0000521606,6,Promising
0000521608,11,High
0000521613,8,Medium
0000521620,3,Require Activation
0000521622,12,High
0000521623,10,High
0000521624,6,Promising
0000521626,4,Needs Attention
0000521628,5,Promising
0000521629,12,High
0000521630,10,High
0000521633,8,Medium
0000521637,6,Promising
0000521638,9,High
0000521639,12,High
0000521640,6,Promising
0000521641,8,Medium
0000521643,10,High
0000521644,12,High
0000521645,4,Needs Attention
0000521651,11,High
0000521655,11,High
0000521656,9,High
0000521657,8,Medium
0000521661,4,Needs Attention
0000521662,4,Needs Attention
0000521671,3,Require Activation
0000521672,9,High
0000521673,6,Promising
0000521674,7,Medium
0000521675,10,High
0000521676,10,High
0000521677,7,Medium
0000521678,11,High
0000521679,3,Require Activation
0000521680,6,Promising
0000521684,7,Medium
0000521688,4,Needs Attention
0000521708,7,Needs Attention
0000521709,11,High
0000521710,6,Promising
0000521713,8,Medium
0000521714,4,Needs Attention
0000521715,8,Medium
0000521717,11,High
0000521721,3,Require Activation
0000521724,6,Needs Attention
0000521725,11,High
0000521726,11,High
0000521729,10,High
0000521731,9,High
0000521732,7,Medium
0000521733,7,Medium
0000521735,9,High
0000521736,6,Promising
0000521737,6,Needs Attention
0000521738,8,Medium
0000521739,11,High
0000521740,11,High
0000521742,5,Promising
0000521752,3,Require Activation
0000521754,7,Medium
0000521756,3,Require Activation
0000521759,8,Medium
0000521764,12,High
0000521765,9,High
0000521767,8,Medium
0000521768,11,High
0000521773,3,Require Activation
0000521774,10,High
0000521775,4,Needs Attention
0000521776,10,High
0000521777,7,Medium
0000521785,8,Medium
0000521786,9,High
0000521788,3,Require Activation
0000521789,11,High
0000521792,10,High
0000521794,6,Promising
0000521801,9,High
0000521803,11,High
0000521804,5,Needs Attention
0000521814,11,High
0000521816,4,Needs Attention
0000521817,5,Promising
0000521818,7,Medium
0000521819,7,Medium
0000521820,7,Medium
0000521826,3,Require Activation
0000521827,9,High
0000521828,4,Needs Attention
0000521829,5,Promising
0000521831,3,Require Activation
0000521835,10,High
0000521837,5,Promising
0000521838,5,Promising
0000521840,11,High
0000521842,5,Promising
0000521843,6,Promising
0000521844,3,Require Activation
0000521845,6,Promising
0000521852,8,Medium
0000521856,9,High
0000521862,5,Promising
0000521863,12,High
0000521870,11,High
0000521871,3,Require Activation
0000521872,12,High
0000521875,6,Promising
0000521877,12,High
0000521878,9,High
0000521881,9,High
0000521882,10,High
0000521883,4,Needs Attention
0000521886,6,Promising
0000521887,10,High
0000521890,6,Promising
0000521891,8,Medium
0000521892,4,Needs Attention
0000521899,11,High
0000521900,4,Needs Attention
0000521903,5,Promising
0000521904,12,High
0000521905,10,High
0000521906,8,Medium
0000521908,10,High
0000521912,5,Promising
0000521914,6,Promising
0000521915,11,High
0000521916,9,High
0000521917,10,High
0000521921,5,Promising
0000521922,7,Medium
0000521932,6,Promising
0000521935,8,Medium
0000521936,3,Require Activation
0000521937,7,Medium
0000521938,4,Needs Attention
0000521939,3,Require Activation
0000521940,9,High
0000521944,4,Needs Attention
0000521950,6,Promising
0000521951,12,High
0000521952,6,Needs Attention
0000521956,8,Medium
0000521958,7,Medium
0000521962,3,Require Activation
0000521968,12,High
0000521969,5,Promising
0000521972,3,Require Activation
0000521973,5,Promising
0000521976,5,Promising
0000521978,9,High
0000521979,4,Needs Attention
0000521980,12,High
0000521985,4,Needs Attention
0000521987,9,High
0000521991,9,High
0000521992,4,Needs Attention
0000521993,7,Medium
0000521994,4,Needs Attention
0000521998,7,Medium
0000521999,9,High
0000522000,7,Medium
0000522003,5,Promising
0000522004,11,High
0000522007,3,Require Activation
0000522008,7,Medium
0000522009,8,Medium
0000522015,5,Promising
0000522016,10,High
0000522020,12,High
0000522021,4,Needs Attention
0000522024,5,Promising
0000522025,11,High
0000522027,7,Medium
0000522028,7,Medium
0000522030,6,Promising
0000522031,10,High
0000522034,3,Require Activation
0000522038,7,Medium
0000522039,4,Needs Attention
0000522045,10,High
0000522048,8,Medium
0000522049,9,High
0000522051,7,Medium
0000522054,3,Require Activation
0000522055,8,Medium
0000522056,4,Needs Attention
0000522060,9,High
0000522061,9,High
0000522067,6,Promising
0000522070,3,Require Activation
0000522075,3,Require Activation
0000522077,12,High
0000522080,6,Promising
0000522081,10,High
0000522082,12,High
0000522083,10,High
0000522084,3,Require Activation
0000522089,6,Promising
0000522090,6,Promising
0000522091,5,Promising
0000522094,10,High
0000522095,3,Require Activation
0000522097,10,High
0000522115,6,Promising
0000522120,4,Needs Attention
0000522122,3,Require Activation
0000522124,5,Promising
0000522143,6,Promising
0000522144,5,Promising
0000522145,9,High
0000522148,8,Medium
0000522155,12,High
0000522156,9,High
0000522161,9,High
0000522165,6,Promising
0000522166,5,Promising
0000522167,3,Require Activation
0000522168,8,Medium
0000522170,5,Promising
0000522173,3,Require Activation
0000522175,4,Needs Attention
0000522177,11,High
0000522178,5,Promising
0000522179,9,High
0000522180,6,Promising
0000522182,9,High
0000522183,7,Medium
0000522184,8,Medium
0000522186,10,High
0000522190,6,Promising
0000522194,7,Medium
0000522195,7,Medium
0000522196,9,High
0000522197,8,Medium
0000522199,9,High
0000522203,10,High
0000522204,5,Promising
0000522205,7,Medium
0000522206,12,High
0000522207,3,Require Activation
0000522208,9,High
0000522210,8,Medium
0000522211,8,Medium
0000522214,3,Require Activation
0000522218,4,Needs Attention
0000522219,12,High
0000522220,3,Require Activation
0000522221,10,High
0000522223,9,High
0000522224,10,High
0000522225,6,Promising
